timestamp,camera_id,junction_id,arm_id,label,hour_of_week,VPM,queue_depth,stopped_ratio,occupancy_pct,mean_bbox_area,max_bbox_area,approach_flow,time_sin,time_cos,is_peak_hour,mean_bbox_growth_rate
2026-03-13T12:59:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,108,29,0,0.2044,5.53,40784.3,801606.9,1.14,-0.254602,-0.967046,0,192.4523
2026-03-13T13:00:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,23,0,0.0513,3.95,44569.1,1085302.8,0.77,-0.258819,-0.965926,0,114.0941
2026-03-13T13:01:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,22,0,0.0955,4.92,47398.4,1149026.6,0.92,-0.263031,-0.964787,0,142.3682
2026-03-13T13:02:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,24,0,0.0478,3.7,35625.9,1024188.5,0.86,-0.267238,-0.96363,0,128.9604
2026-03-13T13:03:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,19,0,0.1395,3.87,34246.3,1076031.6,1.0,-0.27144,-0.962455,0,89.155
2026-03-13T13:04:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,21,0,0.0883,2.63,32054.9,1002682.7,0.79,-0.275637,-0.961262,0,96.0157
2026-03-13T13:05:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,22,0,0.0444,2.6,38588.8,597220.8,0.72,-0.279829,-0.96005,0,71.9657
2026-03-13T13:06:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,22,0,0.128,4.09,50429.4,1015468.7,0.78,-0.284015,-0.95882,0,190.6406
2026-03-13T13:07:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,24,0,0.1121,3.3,29682.8,1060178.6,0.89,-0.288196,-0.957571,0,40.8719
2026-03-13T13:08:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,20,0,0.1533,6.85,63339.6,1244250.8,0.86,-0.292372,-0.956305,0,135.3638
2026-03-13T13:09:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,31,0,0.0593,3.6,35142.9,896903.0,1.07,-0.296542,-0.95502,0,138.6746
2026-03-13T13:10:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,36,0,0.0408,3.06,26419.5,590193.2,1.06,-0.300706,-0.953717,0,129.8728
2026-03-13T13:11:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,28,0,0.1463,5.43,39905.0,801606.9,1.16,-0.304864,-0.952396,0,439.9573
2026-03-13T13:12:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,20,0,0.1276,4.06,53066.1,1015468.7,0.74,-0.309017,-0.951057,0,208.8903
2026-03-13T13:13:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,25,0,0.1061,3.35,29928.4,1060178.6,0.91,-0.313164,-0.949699,0,11.2252
2026-03-13T13:14:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,17,0,0.1469,6.71,64559.0,1244250.8,0.79,-0.317305,-0.948324,0,151.6238
2026-03-13T13:15:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,33,0,0.0752,3.75,35468.2,896903.0,1.13,-0.321439,-0.94693,0,132.9295
2026-03-13T13:16:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,38,0,0.0407,3.02,24869.3,590193.2,1.08,-0.325568,-0.945519,0,130.3519
2026-03-13T13:17:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,30,0,0.1586,6.83,43477.5,983973.7,1.27,-0.329691,-0.944089,0,447.0855
2026-03-13T13:18:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,30,0,0.0788,3.74,35611.0,896903.0,1.11,-0.333807,-0.942641,0,125.5852
2026-03-13T13:19:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,40,0,0.0406,3.03,24292.6,590193.2,1.11,-0.337917,-0.941176,0,128.6759
2026-03-13T13:20:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,34,0,0.1383,6.22,39341.9,801606.9,1.29,-0.34202,-0.939693,0,503.9601
2026-03-13T13:21:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,37,0,0.1073,4.76,32992.8,801606.9,1.25,-0.346117,-0.938191,0,434.6212
2026-03-13T13:22:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,39,0,0.1576,7.46,42951.2,801606.9,1.55,-0.350207,-0.936672,0,699.3583
2026-03-13T13:30:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,29,0,0.1771,5.28,34842.7,808799.0,1.47,-0.382683,-0.92388,0,127.8583
2026-03-13T13:31:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,40,0,0.1281,6.58,54573.0,954038.7,1.41,-0.386711,-0.922201,0,205.1701
2026-03-13T13:32:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,31,0,0.1286,5.06,33906.2,912046.5,1.27,-0.390731,-0.920505,0,55.8037
2026-03-13T13:33:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,44,0,0.0925,6.54,34930.6,978674.9,1.77,-0.394744,-0.918791,0,200.6904
2026-03-13T13:34:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,36,0,0.102,3.82,27548.8,538190.8,1.33,-0.398749,-0.91706,0,48.9538
2026-03-13T13:35:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,35,0,0.137,6.45,35948.4,898002.5,1.66,-0.402747,-0.915311,0,84.7955
2026-03-13T13:36:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,45,0,0.0994,5.09,32286.2,931295.2,1.49,-0.406737,-0.913545,0,68.4053
2026-03-13T13:37:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,40,0,0.1252,3.04,17927.0,283895.6,1.49,-0.410719,-0.911762,0,14.5242
2026-03-13T13:38:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,46,1,0.2377,9.78,36364.9,886050.2,2.69,-0.414693,-0.909961,0,138.1698
2026-03-13T13:39:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,58,0,0.0954,8.53,33250.3,912389.3,2.39,-0.41866,-0.908143,0,135.4558
2026-03-13T13:40:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,47,1,0.1385,8.32,33597.0,964543.1,2.28,-0.422618,-0.906308,0,57.5732
2026-03-13T13:41:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,47,0,0.1325,8.43,37130.8,1041557.2,2.26,-0.426569,-0.904455,0,172.5206
2026-03-13T13:42:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,49,0,0.0988,5.81,26778.2,693794.5,1.92,-0.430511,-0.902585,0,72.1809
2026-03-13T13:43:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,42,0,0.0903,7.84,40846.9,1103597.7,1.75,-0.434445,-0.900698,0,150.3364
2026-03-13T13:44:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,41,0,0.0959,6.29,35957.0,938000.3,1.6,-0.438371,-0.898794,0,148.4799
2026-03-13T13:45:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,52,0,0.1388,7.81,33372.1,897321.4,2.26,-0.442289,-0.896873,0,195.1324
2026-03-13T13:46:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,52,0,0.0726,6.27,28899.5,817070.6,1.94,-0.446198,-0.894934,0,-71.3311
2026-03-13T13:47:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,36,1,0.1867,6.9,29880.1,682775.7,1.91,-0.450098,-0.892979,0,53.5947
2026-03-13T13:48:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,54,0,0.2298,7.75,28988.2,807070.6,2.36,-0.45399,-0.891007,0,115.5812
2026-03-13T13:49:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,50,0,0.1208,6.81,30392.9,964543.1,2.1,-0.457874,-0.889017,0,34.5227
2026-03-13T13:50:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,48,0,0.1525,9.44,38478.7,1041557.2,2.38,-0.461749,-0.887011,0,157.7458
2026-03-13T13:51:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,46,1,0.0911,5.58,25128.7,868424.4,1.96,-0.465615,-0.884988,0,49.5994
2026-03-13T13:52:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,45,0,0.0927,8.38,41507.8,1103597.7,1.87,-0.469472,-0.882948,0,169.1396
2026-03-13T13:53:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,46,0,0.0875,6.45,36064.3,938000.3,1.66,-0.47332,-0.880891,0,132.3742
2026-03-13T13:54:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,40,0,0.1438,7.18,36658.3,897321.4,1.85,-0.477159,-0.878817,0,249.9311
2026-03-13T13:55:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,54,0,0.1005,7.39,30227.6,817070.6,2.21,-0.480989,-0.876727,0,-37.9538
2026-03-13T13:56:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,40,0,0.1285,4.94,24695.6,401719.3,1.7,-0.48481,-0.87462,0,46.545
2026-03-13T13:57:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,44,0,0.2747,8.22,31969.7,807070.6,2.15,-0.488621,-0.872496,0,121.6601
2026-03-13T13:58:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,43,0,0.1005,6.66,36274.2,938000.3,1.68,-0.492424,-0.870356,0,124.9491
2026-03-13T13:59:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,109,53,0,0.1366,8.15,34358.1,897321.4,2.26,-0.496217,-0.868199,0,109.6912
2026-03-13T14:00:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,110,50,0,0.0766,5.56,26751.6,817070.6,1.87,-0.5,-0.866025,0,37.3037
2026-03-13T14:01:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,110,38,1,0.1923,7.03,30464.5,682775.7,1.93,-0.503774,-0.863836,0,52.1203
2026-03-13T14:02:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,110,47,0,0.2221,7.38,29274.4,807070.6,2.13,-0.507538,-0.861629,0,76.706
2026-03-13T14:03:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,110,40,0,0.1331,5.03,25163.8,401719.3,1.69,-0.511293,-0.859406,0,36.4251
2026-03-13T14:04:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,110,45,1,0.2812,8.66,32025.2,807070.6,2.26,-0.515038,-0.857167,0,108.0529
2026-03-13T14:05:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,110,44,0,0.2845,8.16,30925.3,807070.6,2.15,-0.518773,-0.854912,0,58.0537
2026-03-13T14:06:00+00:00,JCT01_ARM_NORTH,JCT01,ARM_NORTH,NORMAL,110,41,0,0.3309,6.91,27849.7,807070.6,2.03,-0.522499,-0.85264,0,154.8684
2026-03-15T11:16:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,27,1,0.0565,1.49,19851.4,285990.7,0.7,0.190809,-0.981627,0,0.0
2026-03-15T11:17:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,33,1,0.0561,2.0,20668.9,309469.8,0.85,0.186524,-0.98245,0,0.0
2026-03-15T11:18:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,24,1,0.0296,0.8,15203.1,327612.0,0.47,0.182236,-0.983255,0,0.0
2026-03-15T11:19:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,26,1,0.0168,0.98,17701.0,279710.4,0.49,0.177944,-0.984041,0,0.0
2026-03-15T11:20:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,29,1,0.0276,1.89,19681.2,268305.7,0.77,0.173648,-0.984808,0,0.0
2026-03-15T11:21:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,16,1,0.035,0.75,20298.1,263672.1,0.32,0.16935,-0.985556,0,0.0
2026-03-15T11:22:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,40,1,0.0391,1.09,14326.1,461175.7,0.66,0.165048,-0.986286,0,0.0
2026-03-15T11:23:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,24,1,0.0472,0.59,10051.1,80963.1,0.49,0.160743,-0.986996,0,0.0
2026-03-15T11:24:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,29,0,0.0228,0.82,13638.3,165375.3,0.42,0.156434,-0.987688,0,0.0
2026-03-15T11:25:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,22,1,0.085,1.58,20036.0,265895.6,0.71,0.152123,-0.988362,0,0.0
2026-03-15T11:26:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,39,1,0.0189,1.06,10675.5,87324.2,0.56,0.147809,-0.989016,0,0.0
2026-03-15T11:27:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,26,1,0.1898,2.7,26640.3,345382.4,0.75,0.143493,-0.989651,0,0.0
2026-03-15T11:28:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,27,1,0.0516,0.96,14041.4,232694.5,0.61,0.139173,-0.990268,0,0.0
2026-03-15T11:29:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,40,1,0.0355,1.9,19541.9,285281.1,0.95,0.134851,-0.990866,0,0.0
2026-03-15T11:30:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,33,1,0.0988,1.88,22400.8,270563.1,0.63,0.130526,-0.991445,0,0.0
2026-03-15T11:31:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,23,0,0.0165,1.41,24898.7,379069.5,0.45,0.126199,-0.992005,0,0.0
2026-03-15T11:32:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,22,0,0.056,0.72,13361.6,172020.2,0.35,0.121869,-0.992546,0,0.0
2026-03-15T11:33:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,25,1,0.0627,1.53,19800.8,265895.6,0.72,0.117537,-0.993068,0,0.0
2026-03-15T11:34:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,38,1,0.0712,1.28,11241.5,345382.4,0.61,0.113203,-0.993572,0,0.0
2026-03-15T11:35:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,29,1,0.1382,2.69,28412.7,291598.8,0.77,0.108867,-0.994056,0,0.0
2026-03-15T11:36:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,28,1,0.0645,0.87,11771.8,83843.7,0.68,0.104528,-0.994522,0,0.0
2026-03-15T11:37:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,38,1,0.0223,1.85,20805.1,285281.1,0.84,0.100188,-0.994969,0,0.0
2026-03-15T11:38:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,31,1,0.0979,2.14,25680.6,270563.1,0.62,0.095846,-0.995396,0,0.0
2026-03-15T11:39:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,31,1,0.0361,1.71,23380.0,379069.5,0.63,0.091502,-0.995805,0,0.0
2026-03-15T11:40:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,28,1,0.0588,1.04,13948.7,260907.7,0.7,0.087156,-0.996195,0,0.0
2026-03-15T11:41:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,39,1,0.0208,1.76,20658.1,285281.1,0.79,0.082808,-0.996566,0,0.0
2026-03-15T11:42:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,29,1,0.101,2.01,24530.6,248521.4,0.6,0.078459,-0.996917,0,0.0
2026-03-15T11:43:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,31,1,0.0239,1.82,24234.5,379069.5,0.66,0.074108,-0.99725,0,0.0
2026-03-15T11:44:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,30,1,0.1075,1.85,23970.0,248521.4,0.58,0.069756,-0.997564,0,0.0
2026-03-15T11:45:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,26,0,0.0105,1.56,29411.3,379069.5,0.42,0.065403,-0.997859,0,0.0
2026-03-15T11:46:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,26,1,0.0139,2.0,34598.7,379069.5,0.55,0.061049,-0.998135,0,0.0
2026-03-15T11:53:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,21,1,0.0375,0.72,14980.8,70891.1,0.4,0.030539,-0.999534,0,0.0
2026-03-15T11:54:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,28,1,0.03,1.13,16101.5,209898.4,0.63,0.026177,-0.999657,0,0.0
2026-03-15T11:55:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,24,1,0.0358,1.21,18143.4,222372.6,0.64,0.021815,-0.999762,0,0.0
2026-03-15T11:56:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,27,1,0.0337,1.41,19223.9,208489.0,0.72,0.017452,-0.999848,0,0.0
2026-03-15T11:57:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,25,1,0.0589,1.24,20011.5,375497.7,0.55,0.01309,-0.999914,0,0.0
2026-03-15T11:58:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,24,1,0.1096,1.59,16863.8,228709.7,0.85,0.008727,-0.999962,0,0.0
2026-03-15T11:59:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,155,18,1,0.0588,1.2,17473.5,159233.1,0.61,0.004363,-0.99999,0,0.0
2026-03-15T12:00:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,28,1,0.0378,1.88,24238.7,314468.8,0.78,0.0,-1.0,0,0.0
2026-03-15T12:01:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,22,1,0.043,1.33,20567.9,189309.5,0.55,-0.004363,-0.99999,0,0.0
2026-03-15T12:02:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,15,1,0.0225,0.77,20469.6,188665.4,0.31,-0.008727,-0.999962,0,0.0
2026-03-15T12:03:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,OFF_PEAK_JAM,156,21,1,0.0415,1.38,21112.9,209540.9,0.59,-0.01309,-0.999914,0,0.0
2026-03-15T12:04:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,23,1,0.0488,1.12,16645.3,178797.1,0.55,-0.017452,-0.999848,0,0.0
2026-03-15T12:05:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,16,1,0.1929,1.62,24312.9,198044.6,0.53,-0.021815,-0.999762,0,0.0
2026-03-15T12:06:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,21,1,0.036,1.44,17835.3,206757.2,0.64,-0.026177,-0.999657,0,0.0
2026-03-15T12:07:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,25,1,0.0235,1.47,17765.5,184693.6,0.72,-0.030539,-0.999534,0,0.0
2026-03-15T12:08:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,26,1,0.0135,1.46,24541.0,207192.5,0.54,-0.034899,-0.999391,0,0.0
2026-03-15T12:09:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,21,1,0.013,0.95,15815.5,65325.2,0.53,-0.03926,-0.999229,0,0.0
2026-03-15T12:10:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,15,1,0.0314,0.88,17879.9,195906.2,0.33,-0.043619,-0.999048,0,0.0
2026-03-15T12:11:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,32,1,0.0125,1.14,16851.8,183745.1,0.65,-0.047978,-0.998848,0,0.0
2026-03-15T12:12:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,27,1,0.026,1.17,17688.4,179594.6,0.59,-0.052336,-0.99863,0,0.0
2026-03-15T12:13:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,23,1,0.0154,1.3,20268.3,216906.0,0.56,-0.056693,-0.998392,0,0.0
2026-03-15T12:14:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,18,1,0.0108,0.93,18243.9,225682.5,0.47,-0.061049,-0.998135,0,0.0
2026-03-15T12:15:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,23,1,0.0487,1.36,18374.9,218021.8,0.63,-0.065403,-0.997859,0,0.0
2026-03-15T12:16:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,38,1,0.0503,1.94,17492.0,175080.9,0.91,-0.069756,-0.997564,0,0.0
2026-03-15T12:17:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,27,1,0.0203,1.41,17808.3,228747.8,0.66,-0.074108,-0.99725,0,0.0
2026-03-15T12:18:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,22,1,0.0305,1.4,22916.7,240704.3,0.54,-0.078459,-0.996917,0,0.0
2026-03-15T12:19:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,23,1,0.033,1.4,17722.6,206757.2,0.64,-0.082808,-0.996566,0,0.0
2026-03-15T12:20:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,26,1,0.0272,1.63,17625.1,184693.6,0.78,-0.087156,-0.996195,0,0.0
2026-03-15T12:21:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,25,1,0.0133,1.29,22315.5,191485.1,0.51,-0.091502,-0.995805,0,0.0
2026-03-15T12:22:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,22,1,0.0119,1.04,18939.5,207192.5,0.51,-0.095846,-0.995396,0,0.0
2026-03-15T12:23:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,15,1,0.0304,0.96,17431.5,195906.2,0.38,-0.100188,-0.994969,0,0.0
2026-03-15T12:24:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,28,1,0.0134,1.04,16578.9,183745.1,0.6,-0.104528,-0.994522,0,0.0
2026-03-15T12:25:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,32,1,0.0244,1.18,18086.8,179594.6,0.59,-0.108867,-0.994056,0,0.0
2026-03-15T12:26:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,21,1,0.0159,1.36,20153.9,216906.0,0.58,-0.113203,-0.993572,0,0.0
2026-03-15T12:27:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,20,1,0.011,0.97,18160.0,225682.5,0.49,-0.117537,-0.993068,0,0.0
2026-03-15T12:28:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,22,1,0.0507,1.31,18344.4,218021.8,0.61,-0.121869,-0.992546,0,0.0
2026-03-15T12:29:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,36,1,0.051,1.87,17341.0,175080.9,0.87,-0.126199,-0.992005,0,0.0
2026-03-15T12:30:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,29,1,0.0198,1.3,17265.2,180823.1,0.65,-0.130526,-0.991445,0,0.0
2026-03-15T12:31:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,22,1,0.024,1.57,24181.5,240704.3,0.55,-0.134851,-0.990866,0,0.0
2026-03-15T12:32:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,28,1,0.021,1.5,19546.5,179594.6,0.72,-0.139173,-0.990268,0,0.0
2026-03-15T12:33:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,15,1,0.022,1.0,21535.7,225682.5,0.41,-0.143493,-0.989651,0,0.0
2026-03-15T12:34:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,27,1,0.0392,1.29,16215.5,100120.0,0.65,-0.147809,-0.989016,0,0.0
2026-03-15T12:35:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,25,1,0.0397,1.42,18051.7,218021.8,0.68,-0.152123,-0.988362,0,0.0
2026-03-15T12:36:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,33,1,0.0457,1.53,16134.2,69160.7,0.76,-0.156434,-0.987688,0,0.0
2026-03-15T12:37:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,27,1,0.0175,1.49,20056.5,228747.8,0.59,-0.160743,-0.986996,0,0.0
2026-03-15T12:38:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,22,1,0.0375,1.42,22649.8,240704.3,0.56,-0.165048,-0.986286,0,0.0
2026-03-15T12:39:00+00:00,JCT01_ARM_SOUTH,JCT01,ARM_SOUTH,NORMAL,156,40,1,0.0457,1.89,16966.1,90929.9,0.93,-0.16935,-0.985556,0,0.0
